restaurant,review,rating,date
360 The Restaurant at the CN Tower,I can see why they went in strike. The staff are not organized. We were told we would have time before dinner to go on the observation deck 30mins before our dinner reservation then it was 10mins before and told we could just join the line for the elevator but stopped by a different staff member and told to wait. So we didn’t get to see anything cause it was dark after dinner. They pack you in so tight in the elevator you can’t even check out the view. Got seated at a booth and told that we would have to go back down to request a window seat and wait another 45mins! There were tables by the window free so it should not have been an issue. Travelled all the way from BC. Made a reservation so we could see the sunset not people at the tables. Food was good. And the waiter we had was good but sadly would not recommend as it was disappointing to not be able to see the view and being given some lame excuse as to why when there were empty tables by the window. Dinner was about $300 so when you spend that kind of $ you should be accommodated if possible.<br>Better to go on the observation deck and have dinner somewhere else.,2,08/16/2025
360 The Restaurant at the CN Tower,"The service was spectacular, but the food quality was quite average for the price. The main draw is really the views, though the ambience doesn’t feel as premium as the price suggests. At night, the views weren’t at their best, but it was still a unique experience to slowly revolve around the city skyline. That said, it’s not the most celebratory environment, so the premium price might not be worth it when there are other great alternatives available.",3,08/15/2025
360 The Restaurant at the CN Tower,The service was quite slow and the food was inconsistent. The two plates of Chicken Supreme were overcooked and dry. The other two entres were ok and the appetizers were good. When we mentioned the chicken to the staff they offered a half hearted apology.,3,08/15/2025
360 The Restaurant at the CN Tower,"360 Restaurant offers the best city views, exceptional service, and absolutely delicious food. A perfect spot for a memorable dining experience!",5,08/14/2025
360 The Restaurant at the CN Tower,"Wanted to take my spouse for surprise dinner, and boy this one didn't disappoint at all. We loved the ambiance and atmosphere. The restaurant revolves 360 degrees giving you all possible views of the city while enjoying your favourite dishes! A special shout to the chefs and attendants who made the visit worth while.",5,08/13/2025
360 The Restaurant at the CN Tower,Grrat once you get up amd seated..They make you wait for the full group and have a painful security process to get there.<br>Once seated all is well amd views are amazing,4,08/13/2025
360 The Restaurant at the CN Tower,"It was too hot. The server stephen was rude and we had our anniversary there was no celeberations. The server made connections and had a word with everyone he was serving but was too the point with us and took the order after so long. we were seated at 8 15 pm and made us wait until 845 pm as we were waiting to order and we had some doubts. He just told us he will come back and took 30 min to come back as he was chatting with other customers and when I tip him for bad service. he made comments such as its not me, its just you. Very rude and mean. Did not like it at all. I took my parents there and was surprised and shook with the behaviour.",1,08/11/2025
360 The Restaurant at the CN Tower,"Honestly this was a great night with great views but it wouldn’t have been without the great service my our host Imran. He took time to ask of for photos and made sure to get all the angles, he helped us explore new views of the city. He was an uplifting energy when he came around to check on us. He made sure to help us celebrate our special anniversary and never failed to make us feel special. Huge shoutout to Imran, great host, great service and even better views",5,08/10/2025
360 The Restaurant at the CN Tower,"Very poor experience! It is almost impossible to cancel or modify a reservation, my wife was on the phone for over an hour trying to cancel our reservation so we wouldn't be charged $120 in cancellation fees and the urant when I asked if this wait time and service was typical the response we got was just "" sorry we are pretty busy today"" - the phone number has no estimated wait time, and there are no other online options to cancel. We have come here  in the past with various out of town guests but will no longer be recommending this restaurant.",1,08/09/2025
360 The Restaurant at the CN Tower,The number for cancellation doesn’t work! Was on hold for over an hour and will now be charged a cancellation fee. Unacceptable!,1,08/09/2025
360 The Restaurant at the CN Tower,"Great service. Good and fresh food. Of course the view is spectacular. Ricky, our waiter, noticed that the steak was over done and not medium. He immediately swapped it!",5,08/09/2025
360 The Restaurant at the CN Tower,"Spectacular evening at 360 celebrating our wedding anniversary, food, service and atmosphere top notch, highly recommended!",5,08/09/2025
360 The Restaurant at the CN Tower,"They mark a bunch of dishes as vegetarian but when we asked if the cheese used in preparing the dishes was made from animal rennet or not, they couldn't answer. And frankly speaking the passive aggressiveness by our server Maks because he didn't get the tip % he wanted, didn't help either.",1,08/08/2025
360 The Restaurant at the CN Tower,"Dining at 360 The Restaurant at the CN Tower was easily one of the most memorable culinary experiences of my life. From the moment we stepped into the elevator and began our rapid ascent to the top of the tower, we knew we were in for something special. But nothing prepared us for the stunning panoramic view that slowly rotated around us as we dined. Toronto’s skyline, the glimmer of Lake Ontario, and the distant horizon stretched endlessly—all while we were seated comfortably, champagne in hand, watching the city revolve beneath our feet. Literal top-tier dining.<br><br>Let’s talk ambiance first. The energy in the room felt elevated but not stuffy. The lighting was warm, the seating was well-spaced for privacy without feeling isolated, and every single table had a view. The slow rotation added a sense of movement and wonder that kept us engaged throughout the entire meal. And even with a full house, the noise level was soft, with just the right amount of background hum to keep things lively.<br><br>Now, the food. This wasn’t just about fancy plating or hype. The food backed it up. My main dish—a perfectly cooked filet mignon—was so tender I barely needed my knife. It was served with a rich reduction that added depth without overpowering the natural flavor of the meat. My dining partner had the maple-glazed salmon, and I shamelessly stole a bite (or three). The glaze was sweet but not sticky, and the fish flaked effortlessly. Each plate was a thoughtful balance of textures and colors. Even the side vegetables were treated with care—nothing thrown on the plate as filler.<br><br>The appetizers impressed too. The seafood chowder was creamy, comforting, and generously packed with tender bites of fish and shellfish. The beet salad was fresh, earthy, and beautifully plated, with creamy goat cheese and candied nuts providing contrast in every bite.<br><br>And then came the dessert: a chef’s kiss moment. The vanilla crème brûlée had the perfect crack when my spoon hit the sugar top. It was rich but light, creamy but not overly sweet. We also tried the chocolate lava cake, which oozed warm, silky chocolate when cut open, paired with a scoop of ice cream that melted right into the sauce. Decadent doesn’t even cover it.<br><br>The wine list was extensive, and our server—who deserves a shoutout—knew it well. He recommended a Canadian pinot noir that paired perfectly with the steak, and he was warm, attentive, and genuinely passionate about the menu. Every interaction felt authentic, not scripted.<br><br>Another bonus? Dining at 360 includes admission to the CN Tower observation deck, which means after dinner, we got to walk off our meal while taking in even more views and snapping a few photos from the outdoor terrace and the famous glass floor.<br><br>In short: 360 isn’t just a meal, it’s a full experience. It’s where fine dining meets a world-class view, where service is thoughtful, and where every bite reminds you that you’re eating in one of the most iconic places in the country. Five stars, no question. This is a must-do if you’re in Toronto—worth every dollar, every course, every minute.",5,08/08/2025
360 The Restaurant at the CN Tower,"Surprised my fiancé with dinner at the 360 and he was quite happy. They accommodated my requests regarding food and seating. Carlos, our server was really welcoming and walked us through the menu and helped choose the dishes. Was a really nice experience!",4,08/08/2025
360 The Restaurant at the CN Tower,"I visited this restaurant to celebrate my birthday. While the food was delicious, I was disappointed with the service.<br><br>When I stepped away briefly to use the restroom, my main dish was brought to the table. I had also requested a birthday message on the dessert when I made the reservation, but it was forgotten. Worse still, the dessert was served while I was away from the table again. When I reminded the staff about the birthday message, they brought the dessert back with the message, but by then, the ice cream had melted, which was quite disheartening.<br><br>At other restaurants, especially on special occasions, the staff usually offer to take a photo or make some small gesture to help create a memorable experience. Unfortunately, there was no such gesture here. The server left immediately after dropping off the dessert, without giving us a chance to ask for a photo.<br><br>It was a once-a-year special day, but I left feeling quite disappointed.",1,08/08/2025
